Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-11-18,ARGw7P7gen,otjt26R0oL,2uaRlStIhV,Barbell Shoulder Press,8,43.091326396385774,fake_id_838
2021-06-22,Fu11dCeINW,4IMiKZHvCG,b0SQDKxQAR,Shotgun Row,12,18.14371637742559,fake_id_886
2021-07-29,AMSryDSl9H,6wga8VycHO,tY2A8tp7WR,Clean Deadlift,6,50.0,fake_id_879
2021-10-27,wz1tuDhgpQ,nNMm3ywt6H,OdvQnJKYHG,Pike Push Up,9,0.0,fake_id_857
2021-08-04,qjRjqXcp7D,UThEK7cf4f,TUyucln1uO,Machine Fly,10,31.75150366049478,fake_id_852
2021-12-30,Yi1QSgp3LL,wNarovWdLy,fPpFH6ONQM,Cable Crunch,15,30.0,fake_id_858
2021-08-26,6ZBgPbHKB5,djuvlRHUvb,Z276Eijr0e,Dumbbell Rear Delt Raise,12,9.071858188712795,fake_id_883
2021-12-20,gGSQTpKZjL,s5tzCNPRXw,7mZ8ofbmrN,Lunge Jump,7,0.0,fake_id_838
2021-05-24,PbRmMEwHSW,uHBREgyju0,T4anTEXx17,Step Up,8,0.0,fake_id_877
2021-11-22,ggSwDilmlw,erjFOF21dc,GGRHLqzOUM,Reverse Barbell Curl,10,20.0,fake_id_858
2021-10-25,nDIEZ8JJVf,r4bOO0fDTv,qQCHiMCqJL,Plank,0,0.0,fake_id_846
2021-03-02,cJ89YKPKdD,UThEK7cf4f,nm8QgDKRwH,Machine Fly,8,79.37875915123695,fake_id_866
2021-04-30,I8Ed7401Mk,erjFOF21dc,eql6ZSbYmH,Reverse Barbell Curl,8,29.483539113316585,fake_id_865
2021-06-05,cxyKi6WL2M,AF7Qq7XK2r,JUVcBvrAwK,Air Squats,10,0.0,fake_id_837
2021-08-31,hBJq4arc6x,EAjKaB5zWy,bXeLEmFAMi,Dumbbell Kickbacks,7,6.8038936415345965,fake_id_847
2021-04-24,CdsjgMdTYO,uHBREgyju0,WpdtmwSHwC,Step Up,15,0.0,fake_id_838
2021-12-28,Qjb1aJ3Gq2,N6zu9IJNBz,CshetuGSSx,Leg Raise,13,0.0,fake_id_860
2021-03-17,2j02X2FxOl,uHBREgyju0,I0IP8ndJIQ,Step Up,6,0.0,fake_id_877
2021-12-19,cEbBmVkTP0,wNarovWdLy,FSyx7uf6cp,Cable Crunch,15,30.0,fake_id_858
2021-02-28,IX5Jo4uH8g,qfkBJ4A5eQ,W4b5EJTvU5,Dead Bug,14,0.0,fake_id_835
2021-11-13,fd5pQFMmS9,N6zu9IJNBz,3tpfYZhosO,Leg Raise,18,0.0,fake_id_839
2021-04-25,wWuWAq8Ptl,AF7Qq7XK2r,CigWrT81tP,Air Squats,14,0.0,fake_id_862
2022-01-05,lApwyZhy90,G1mxtZtEs5,UrBU3UiMkq,Back Squat,12,40.0,fake_id_858
2021-09-12,G73fX01z1K,58REE5sJU1,NRAxIK0vG3,Russian Twist,18,10.0,fake_id_867
2021-07-19,DlNkarhGoH,9VAkz3bNl4,f2YlHdSCKc,Decline Push Up,5,0.0,fake_id_863
2021-03-05,UXViB6rhJ0,AF7Qq7XK2r,gRmHik7h5k,Air Squats,9,0.0,fake_id_853
2021-12-31,yA4B0R9Ufr,G1mxtZtEs5,FSUCTjNL5G,Back Squat,8,45.35929094356398,fake_id_878
2021-07-06,DPTaW4FwNY,HpJxPvuCBP,4UvB59hVxk,Dumbbell Clean,10,9.071858188712795,fake_id_851
2021-02-04,AW2FQbRtsJ,s5tzCNPRXw,JOZNLBvUnU,Lunge Jump,11,0.0,fake_id_858
2021-12-01,aeng056aBm,58REE5sJU1,iADbvsH8E4,Russian Twist,18,6.8038936415345965,fake_id_877
2021-08-14,V0Nb6SjUPV,UQBXLgsfXN,WEqqtCROiO,Dumbbell Shrug,7,18.0,fake_id_858
2021-07-22,6XuPPkFxjn,9ykyHFs36M,DZV3NlA9Kc,Clean,7,20.0,fake_id_837
2021-03-02,L4zmGVwBd5,dFycDkJyHe,EpnDxVnj5w,Dumbbell Shoulder Raise,15,2.267964547178199,fake_id_900
2021-06-09,HSSsOAEy23,jJmv4Zv028,BtOhP856Gu,Overhead Weighted Sit Up,10,4.535929094356398,fake_id_846
2021-12-22,VRNHEKHElq,djuvlRHUvb,UvodjBbtOf,Dumbbell Rear Delt Raise,5,18.14371637742559,fake_id_838
2021-02-16,dvHsFFAsr4,PK3FADlv5b,BpNqbHBueA,Floor Press,5,56.69911367945497,fake_id_896
2021-09-08,3HuckYJ1SK,06kzIMnTzR,I2zAOMj7DF,Oblique Crunch,22,0.0,fake_id_877
2021-05-17,06pLPhID2x,AF7Qq7XK2r,Ha6YvkihdD,Air Squats,8,0.0,fake_id_858
2021-07-02,FEeeZfXLLx,DdtF1OFcuQ,6oKFyiPSbF,Tricep Push Up,15,0.0,fake_id_838
2021-12-19,cEbBmVkTP0,G1mxtZtEs5,SH9G05h7zX,Back Squat,6,80.0,fake_id_858
2021-02-11,N1FGiJ5GDU,KVt5QRq9Hx,URNWFQ2AnK,Side Laterals to Front Raise,10,2.267964547178199,fake_id_865
2021-06-04,j73rDXIjKo,BTmBzxhAmZ,ZfwUuAR47A,Dumbbell Pullover,6,9.071858188712795,fake_id_851
2021-06-01,SyCUlWN7NH,iQzrqsifIr,gK2H1V6rkO,Lateral Step Up,10,0.0,fake_id_875
2021-10-09,8YgmJ9JxFz,aIzmfLklht,lgXjYPzDC8,Dumbbell Step Up,16,4.535929094356398,fake_id_853
2021-04-11,4mUoi6RPLI,9VQ4n2PTFW,WLipd7ujCI,Landmine Press,15,20.41168092460379,fake_id_871
2021-11-03,rjIvqUQdgH,fxXbcxfkLt,THJFBpeNT1,Exercise Ball Crunch,9,0.0,fake_id_879
2021-02-11,s0qvgoXrXq,xPS7RzoOGm,jFsLKd34dl,Bent Over Barbell Row,8,49.895220037920375,fake_id_847
2021-01-11,miVbsEZTP4,AOQBAQ8rXC,fHVtND48iX,Pendlay Row,9,60.0,fake_id_880
2021-05-13,TCnJcLP2Tl,AF7Qq7XK2r,Trp7FHMEpL,Air Squats,25,0.0,fake_id_844
2021-05-31,3jSazhQXm4,zJlvUiMLou,EHmY8NPpHg,Barbell Incline Bench Press,6,35.0,fake_id_876
2021-03-07,xwGAfkAXL9,djuvlRHUvb,oCBpNQlI0S,Dumbbell Rear Delt Raise,14,9.071858188712795,fake_id_851
2021-10-20,qd1IdrZs3P,otjt26R0oL,utsnf59w2W,Barbell Shoulder Press,6,30.0,fake_id_837
2021-06-01,EfGbuB91xO,UQBXLgsfXN,A6s2cw2zyR,Dumbbell Shrug,8,13.607787283069193,fake_id_851
2021-05-27,qUow6CHylB,9fptvki4pW,fbHakwgwHn,Barbell Hip Thrust,14,102.05840462301894,fake_id_834
2021-08-24,tHL3lwhaBj,516XLLabVp,g5TQC8OUvB,Scapular Pull Up,8,0.0,fake_id_842
2021-06-29,KYMpF7I944,y2Gg0PEzd8,n2VQoG1LpU,Preacher Curl,10,38.55539730202938,fake_id_887
2021-07-08,JNxBDp1SAt,3GvUTFN8up,eYsm9zDBmB,Calf Raise,7,0.0,fake_id_858
2021-03-01,6hPd6fPnQI,UThEK7cf4f,2lxVS74mA1,Machine Fly,10,49.895220037920375,fake_id_886
2021-05-14,yGjaRCTADH,UQBXLgsfXN,IKsbDKCoBW,Dumbbell Shrug,8,13.607787283069193,fake_id_851
2021-02-28,yAvVGyfAQD,9fptvki4pW,7OGPSHaZa4,Barbell Hip Thrust,8,56.69911367945497,fake_id_838
2021-03-30,ErDWSZivyG,243X43p1XP,rYz6mnB3ZS,Seated Leg Curl,20,14.968566011376112,fake_id_881
2021-09-16,G9nkFQDaDR,xPS7RzoOGm,elHvC5Ck9C,Bent Over Barbell Row,15,40.0,fake_id_858
2021-12-29,Cehjarfycy,243X43p1XP,CdhH0DhnRI,Seated Leg Curl,15,47.62725549074217,fake_id_836
2021-02-16,hozmYrYCt3,k4ivWt2zuv,H8qpq19ioM,Barbell Glute Bridge,16,9.071858188712795,fake_id_894
2021-05-28,Aq93Nmb1cx,gALxFFZcI4,DEZT8Gvik9,Dumbbell Decline Bench Press,8,15.87575183024739,fake_id_842
2021-02-10,WMFL8zFSvz,G1mxtZtEs5,HDa92tbSt7,Back Squat,6,43.091326396385774,fake_id_842
2021-06-09,ULIl6pME6T,nNMm3ywt6H,6E8gZ6nvaF,Pike Push Up,9,0.0,fake_id_859
2021-01-25,6nZrsW099A,EAjKaB5zWy,MnGrvwlVQB,Dumbbell Kickbacks,9,6.8038936415345965,fake_id_863
2021-01-31,lPtQrAmtKq,9VAkz3bNl4,9s5WW3D8kg,Decline Push Up,8,0.0,fake_id_863
2021-05-22,7DQLPCOMEh,uHBREgyju0,1T0HHc0d4v,Step Up,10,0.0,fake_id_865
2021-11-12,xX6CZ0XYox,58REE5sJU1,iQdUbh1Dng,Russian Twist,22,5.0,fake_id_876
2021-01-25,YctrsT3kyH,r4bOO0fDTv,6yms1a9xjv,Plank,0,0.0,fake_id_858
2021-07-02,dh8hZE7CZ2,xPS7RzoOGm,dexXw3gwaJ,Bent Over Barbell Row,10,22.67964547178199,fake_id_845
2021-12-01,7vodQQse7Z,aIzmfLklht,BfGbBb4fts,Dumbbell Step Up,6,12.5,fake_id_858
2021-07-30,nfnAtqZzxF,58REE5sJU1,0qmMyRIb3x,Russian Twist,20,0.0,fake_id_838
2021-02-20,ntzRPH1Zct,9VAkz3bNl4,zt5yPesOVx,Decline Push Up,12,0.0,fake_id_856
2021-03-26,JWoN2Hi3N1,DhkjvJNsNR,ZtrpO5UYKL,Sit Up,11,0.0,fake_id_843
2021-07-23,zkHB5kdvzQ,zJlvUiMLou,3Ex0k6mVjH,Barbell Incline Bench Press,5,45.0,fake_id_837
2021-03-29,8wQ8xlrBTV,O0VUqHDOIO,1co7E6s3bJ,TRX Swimmer Pull,9,0.0,fake_id_864
2021-07-23,qWsx8WxQH1,k4ivWt2zuv,dlsykoA44N,Barbell Glute Bridge,12,52.16318458509857,fake_id_838
2021-02-09,EUArAurlEb,UQBXLgsfXN,KC2oxKCcN3,Dumbbell Shrug,15,22.67964547178199,fake_id_890
2021-09-08,ArkJcufP6V,aIzmfLklht,7HqictQ1MR,Dumbbell Step Up,6,9.071858188712795,fake_id_847
2021-04-28,4FsYGGM7f9,BN1DjSE1Zi,7a5Bs5uVXb,Romanian Deadlift,10,43.091326396385774,fake_id_838
2021-02-26,HOPhGS6y2b,dFycDkJyHe,X0ZVSY4vGV,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_851
2021-08-19,ccMFEBUjF2,UQBXLgsfXN,ddFpgdX2WU,Dumbbell Shrug,18,20.41168092460379,fake_id_835
2021-05-20,BMV09rBiqj,geCUwfcZLR,3JotJHAeNM,Hang Clean,7,29.483539113316585,fake_id_834
2021-08-30,2pktICr6iH,1sQqqUqJyp,JK9CJ5uxCO,Frog Pump,16,0.0,fake_id_838
2021-03-08,QfSkz5Q8Ja,UThEK7cf4f,rYu1Mv2LGC,Machine Fly,14,52.16318458509857,fake_id_836
2021-04-29,nYek23F8Nl,R1M0DI9wui,MUA0Mmy1It,Standing Hip Flexor Stretch,8,0.0,fake_id_853
2021-04-07,5zgEhJO28f,wNarovWdLy,XkHmBd6xAr,Cable Crunch,15,19.958088015168148,fake_id_881
2021-02-15,Dym6BXLTfb,ACSgVaipTW,WywySEN8Gj,Dumbbell Squeeze Press,16,4.535929094356398,fake_id_894
2021-12-27,hT6Hp5gd6i,G1mxtZtEs5,ZDtUjZiGrn,Back Squat,12,36.28743275485118,fake_id_878
2021-08-24,66Gaiwbt4h,w5njIJMJHb,YQkCBo110Y,Kettlebell Upright Row,8,24.0,fake_id_858
2021-04-02,ObTVhqNCFX,3GvUTFN8up,BC9NgGsGJI,Calf Raise,15,13.607787283069193,fake_id_861
2021-08-09,ADyKW8ej2N,UThEK7cf4f,KBEFY4Dj93,Machine Fly,15,47.62725549074217,fake_id_836
2021-02-23,gyOcUXWqeq,G1mxtZtEs5,dl8MvnYvmu,Back Squat,3,65.0,fake_id_885
2021-11-06,VDK8gwNgKR,9fptvki4pW,UeHbmUyQxA,Barbell Hip Thrust,12,49.895220037920375,fake_id_859
2021-04-07,ZgIuZ4znBw,DdtF1OFcuQ,ogn5NltFCx,Tricep Push Up,15,0.0,fake_id_844
2021-02-12,IQsO4eMhu1,UQBXLgsfXN,RKAWplzoqY,Dumbbell Shrug,12,20.41168092460379,fake_id_853
2021-03-30,X7tCd7aPU0,wNarovWdLy,Lt7uQ6EkLP,Cable Crunch,12,32.88548593408388,fake_id_856
2021-11-18,gL8y2xkwYJ,djuvlRHUvb,9HFLb7pVD8,Dumbbell Rear Delt Raise,15,8.0,fake_id_849
2021-07-11,AMY5PpGGEI,aIzmfLklht,DIe4KAkGAs,Dumbbell Step Up,14,9.071858188712795,fake_id_838
2021-04-02,sF3QQgrLKc,GbK7ZSbRC6,PTFhNUk865,Kettlebell Sumo High Pull,8,12.0,fake_id_855
2021-04-05,kUsuI2ZYZU,UThEK7cf4f,qQK1Frp9U1,Machine Fly,15,47.62725549074217,fake_id_886
2021-02-23,MbXefIZvOH,nNMm3ywt6H,WVjmhdRU59,Pike Push Up,14,0.0,fake_id_877
2021-08-25,sENWukMGQY,5hsZsuO5vt,voHZt7EhZK,Single Leg Hip Thrust,8,0.0,fake_id_874
2021-04-25,QRL9NmGYtk,DdtF1OFcuQ,S9kWD4UKAz,Tricep Push Up,10,0.0,fake_id_867
2021-07-09,BRRYG9LIpp,G1mxtZtEs5,C0DPM82KgD,Back Squat,5,83.91468824559335,fake_id_847
2021-06-17,PkhAepEibP,qfkBJ4A5eQ,dUIRbFQmz7,Dead Bug,13,0.0,fake_id_837
2021-06-09,snAKzgGRAy,06kzIMnTzR,loET6YWT1E,Oblique Crunch,8,0.0,fake_id_858
2021-09-06,E3JtkZtr0I,DhkjvJNsNR,GPjloBR6fQ,Sit Up,9,0.0,fake_id_879
2021-11-24,MH5xi5Apx1,AF7Qq7XK2r,M0500n5gph,Air Squats,8,5.0,fake_id_868
2022-01-02,uoXbzzEZdy,s5tzCNPRXw,e3vyVQZNgU,Lunge Jump,9,0.0,fake_id_863
2021-01-11,fErQPyEGeF,DhkjvJNsNR,eyiDzDVOYJ,Sit Up,12,0.0,fake_id_860
2021-12-24,L4yveGVEoQ,243X43p1XP,dcfFNAVZY9,Seated Leg Curl,15,49.895220037920375,fake_id_836
2021-05-16,LOqlAGnhVM,4IMiKZHvCG,21YEuZatdK,Shotgun Row,8,10.0,fake_id_855
2021-06-27,uMQXmuwRQ0,243X43p1XP,zWb8bXdwul,Seated Leg Curl,8,29.483539113316585,fake_id_898
2021-08-19,d9bf9IcStI,nNMm3ywt6H,NoDSEGonxV,Pike Push Up,15,0.0,fake_id_844
2021-06-15,yct2iOI5qD,DdtF1OFcuQ,xeg3dvVTJ7,Tricep Push Up,12,0.0,fake_id_864
2021-10-13,EB17opZAKs,3GvUTFN8up,nyjW0Bu7Gi,Calf Raise,12,0.0,fake_id_836
2021-07-01,kRCXzIwC3Q,GbK7ZSbRC6,k7yVuJNln9,Kettlebell Sumo High Pull,5,24.040424200088907,fake_id_835
2022-01-02,Kj5WqDyavG,zJlvUiMLou,E2qFFPaDOI,Barbell Incline Bench Press,8,20.41168092460379,fake_id_878
2021-06-23,ckJY7n9M7j,w5njIJMJHb,F60fTeWUF0,Kettlebell Upright Row,15,9.071858188712795,fake_id_862
2021-06-19,gP7zqKPVuW,243X43p1XP,SBnQtl8k8U,Seated Leg Curl,15,56.69911367945497,fake_id_836
2021-07-08,mYO3ltoFC7,otjt26R0oL,rGZHTc4iOb,Barbell Shoulder Press,11,43.091326396385774,fake_id_874
2021-04-17,Ot4U6F4Din,G1mxtZtEs5,v7kNIrnhrw,Back Squat,8,77.11079460405875,fake_id_901
2021-02-04,kJMw5FN6Lc,9VAkz3bNl4,2HRFJrTzbr,Decline Push Up,7,0.0,fake_id_863
2021-03-03,woHgNudfVD,9ykyHFs36M,p2aTZkxhpO,Clean,1,70.0,fake_id_880
2021-05-22,7DQLPCOMEh,N6zu9IJNBz,JvG4aq8ElN,Leg Raise,15,0.0,fake_id_865
2021-04-03,rlIshD8BFk,erjFOF21dc,VdwoFXhMUq,Reverse Barbell Curl,8,20.41168092460379,fake_id_835
2021-06-17,3M7cAtQ2rC,243X43p1XP,GC8iRwllke,Seated Leg Curl,15,26.761981656702744,fake_id_887
2021-01-16,S1HMFguulX,9VAkz3bNl4,jwhTQWxp9f,Decline Push Up,28,0.0,fake_id_858
2021-06-01,YC51VexH5S,06kzIMnTzR,ZZgUixlY2B,Oblique Crunch,12,0.0,fake_id_847
2021-07-28,DfGGwwjR1D,erjFOF21dc,KE4Bon4dpu,Reverse Barbell Curl,5,11.0,fake_id_879
2021-07-08,BG1NWr8tAN,G1mxtZtEs5,ygMFodxXuM,Back Squat,6,83.91468824559335,fake_id_839
2021-12-11,BwkOWt9zNB,dFycDkJyHe,REjexMAr9A,Dumbbell Shoulder Raise,13,8.0,fake_id_885
2021-07-08,mYO3ltoFC7,G1mxtZtEs5,Bwg7cWXARH,Back Squat,5,86.18265279277155,fake_id_874
2021-01-20,PZH6VrGYbT,G1mxtZtEs5,QX3MpVO3Xk,Back Squat,6,45.0,fake_id_867
2021-06-27,psYyq23kYa,243X43p1XP,55sHFVSovG,Seated Leg Curl,15,54.43114913227677,fake_id_836
2021-03-06,1egHGBZdj5,G1mxtZtEs5,ZBjBWANmL6,Back Squat,4,92.98654643430615,fake_id_835
2021-04-05,U0Pz3kJfuC,9VAkz3bNl4,PGu4v2EXaW,Decline Push Up,6,0.0,fake_id_877
2021-03-16,RUM98LXs7Z,xPS7RzoOGm,JOwSKIRRO2,Bent Over Barbell Row,5,27.215574566138386,fake_id_848
2021-01-25,N8HE979eLG,r4bOO0fDTv,oDBABEoPX6,Plank,0,0.0,fake_id_836
2021-04-14,jxQz5dD4ix,k4ivWt2zuv,WW7q2jWgXh,Barbell Glute Bridge,10,15.87575183024739,fake_id_845
2021-08-25,UcwdM1z1rK,9VAkz3bNl4,IHl6QpI8Sx,Decline Push Up,21,0.0,fake_id_877
2021-02-19,JVYomeUkYW,DhkjvJNsNR,mRP7gyx5ER,Sit Up,21,0.0,fake_id_893
2021-01-12,BK9IqsjVFC,4IMiKZHvCG,r6QV14DnaG,Shotgun Row,10,13.607787283069193,fake_id_886
2021-09-30,AoCrmr96ml,6wceEWn4V1,OAg7jNvV0x,Incline Svend Press,15,15.87575183024739,fake_id_836
2021-12-24,7ZUVYC2HFr,xPS7RzoOGm,GRMUDWuIAa,Bent Over Barbell Row,10,45.0,fake_id_858
2021-10-07,lo0HTch8ZW,UQBXLgsfXN,W6NtP1qxhA,Dumbbell Shrug,12,3.628743275485118,fake_id_862
2021-07-23,qWsx8WxQH1,9VQ4n2PTFW,sWHUvCUIrr,Landmine Press,8,15.87575183024739,fake_id_838
2021-05-28,W47gDMwEKE,BTmBzxhAmZ,kFrKxHzSGy,Dumbbell Pullover,15,15.87575183024739,fake_id_883
2021-05-26,OoxnfP9Trc,G1mxtZtEs5,xHRfrjrZEa,Back Squat,5,77.11079460405875,fake_id_856
2021-05-26,4Oji9DXCt1,9VAkz3bNl4,E5AYeOdprf,Decline Push Up,26,0.0,fake_id_877
2021-07-02,InzlsLubuC,Gx6Z2fevPD,MUAQcZgJ2w,Incline Dumbbell Row,14,13.607787283069193,fake_id_871
2021-05-26,dgIXsLKHtG,r4bOO0fDTv,DZiUFV8YzU,Plank,0,0.0,fake_id_852
2021-07-24,EvnhkkalIF,AF7Qq7XK2r,xxykOmILhB,Air Squats,11,6.0,fake_id_868
2021-03-15,kw09FtBPxK,AF7Qq7XK2r,GELTT5lPXP,Air Squats,10,0.0,fake_id_846
2021-03-27,ipjqJFsMYQ,BN1DjSE1Zi,rVczN3gsYZ,Romanian Deadlift,10,79.37875915123695,fake_id_896
2021-06-01,gCeXrraW6Z,w5njIJMJHb,V6SFd6RECq,Kettlebell Upright Row,11,9.071858188712795,fake_id_848
2021-06-04,84k81ixWBS,qfkBJ4A5eQ,EML0lfTfQE,Dead Bug,7,0.0,fake_id_885
2021-02-19,2FKiCpRPeM,9VAkz3bNl4,KgCwX4M9jd,Decline Push Up,5,0.0,fake_id_857
2021-03-02,GgUWR2BzUM,zJlvUiMLou,3TchINi89P,Barbell Incline Bench Press,10,61.235042773811365,fake_id_887
2021-11-10,Zx3DGC5pIh,DdtF1OFcuQ,XYEphEOI8V,Tricep Push Up,10,0.0,fake_id_863
2021-05-27,gMaDSsECIy,O0VUqHDOIO,AMcrecJB5a,TRX Swimmer Pull,7,0.0,fake_id_847
2021-11-30,cxgJGycuHp,otjt26R0oL,uYhEb9m3PC,Barbell Shoulder Press,3,43.091326396385774,fake_id_847
2021-02-04,QiAaTqDWRa,58REE5sJU1,Hb39ARm7tZ,Russian Twist,18,7.937875915123695,fake_id_863
2021-05-03,vtU7Sd3Sek,1sQqqUqJyp,emHnE5XOEa,Frog Pump,9,0.0,fake_id_855
2021-08-25,fswuAPkg1f,G1mxtZtEs5,SkhWInXU42,Back Squat,2,40.82336184920758,fake_id_848
2021-02-07,2xvBWeBqlO,KVt5QRq9Hx,2znO1igGdd,Side Laterals to Front Raise,12,5.5,fake_id_885
2021-07-30,Pnul89B2Og,uHBREgyju0,WipehmiBv9,Step Up,8,0.0,fake_id_870
2021-04-01,t0sMSsaHCt,EAjKaB5zWy,SEUu953v0X,Dumbbell Kickbacks,10,10.205840462301895,fake_id_842
2021-10-06,RhbDMrh6hQ,58REE5sJU1,tSYo05WOfa,Russian Twist,15,11.339822735890994,fake_id_856
2021-03-22,SJHfpBPmXY,nNMm3ywt6H,663bWyZ7Y5,Pike Push Up,9,0.0,fake_id_857
2021-02-26,avlLDfRkNP,erjFOF21dc,B4OZej2NcP,Reverse Barbell Curl,12,24.947610018960187,fake_id_838
2021-05-04,k7tk1gT4PK,xPS7RzoOGm,dol5FdQ5Eo,Bent Over Barbell Row,10,13.607787283069193,fake_id_861
2021-05-03,HrDxTmEGqH,N6zu9IJNBz,m2X4HBCKxF,Leg Raise,8,0.0,fake_id_886
2021-01-27,pKPHhVzrCJ,9q2Cdgm0FM,r4CiwTIQzh,Machine Leg Press,12,38.55539730202938,fake_id_888
2022-01-03,9D3nUpUilQ,k3yxx2a6oz,QoJOM7uQ9U,Seated Machine Calf Press,14,31.75150366049478,fake_id_907
2021-05-14,4kalBWBmWt,y2Gg0PEzd8,Db9r4Da07k,Preacher Curl,15,13.607787283069193,fake_id_842
2021-11-04,IQy9WJaPjV,58REE5sJU1,rbdJDf7HW0,Russian Twist,18,0.0,fake_id_838
2021-09-29,y41rOESwwo,uHBREgyju0,PEpF6NDE5C,Step Up,10,18.14371637742559,fake_id_860
2021-02-16,hozmYrYCt3,r4bOO0fDTv,XWbgK7DvSf,Plank,0,0.0,fake_id_894
2021-08-12,l3WLSYK8Ii,58REE5sJU1,JaEVOQF7AH,Russian Twist,15,11.339822735890994,fake_id_841
2021-02-21,isICmeDd5U,UThEK7cf4f,JrCD3VJtl8,Machine Fly,10,86.18265279277155,fake_id_850
2021-08-16,KCTtIHrA2Q,nNMm3ywt6H,kO7C1fQJKm,Pike Push Up,8,0.0,fake_id_851
2021-11-14,dTHCZJQAX9,wNarovWdLy,wuWbUQGuXL,Cable Crunch,10,18.14371637742559,fake_id_881
2021-03-06,r3NH6Yh5qW,DhkjvJNsNR,OCXlKDCAaC,Sit Up,21,0.0,fake_id_900
2021-08-20,RxGMABxExD,EAjKaB5zWy,3RvtaY5AaU,Dumbbell Kickbacks,12,13.607787283069193,fake_id_883
2021-05-26,dgIXsLKHtG,r4bOO0fDTv,BaodM2oKI3,Plank,0,0.0,fake_id_852
2021-04-18,7clJEwowov,243X43p1XP,KIwdXFF4EE,Seated Leg Curl,15,43.091326396385774,fake_id_887
2021-11-29,4Jqnaeyw5I,pM3aRwuufC,EEGWE3Rp28,Stability Ball Hyperextension,28,0.0,fake_id_847
2021-11-26,ZFQXpCOal8,4IMiKZHvCG,7dCbKXZC27,Shotgun Row,6,25.0,fake_id_879
2022-01-01,hLw22Hq1vA,otjt26R0oL,jamr0PokLg,Barbell Shoulder Press,4,45.0,fake_id_858
2021-08-10,9A6hpfDAf2,G1mxtZtEs5,dmIRA1UK9m,Back Squat,2,86.18265279277155,fake_id_847
2021-09-07,AQcfc1jUD7,Fa3azBAbyn,DDOxLK5dM3,Abs Bike,31,0.0,fake_id_835
2021-01-12,SHXFKVVMRj,RqCbxJr56l,Zp31QELdDP,Tricep Press,20,11.339822735890994,fake_id_844
2021-06-30,t77fg2HLsf,pM3aRwuufC,LjlJkMKDQ9,Stability Ball Hyperextension,27,0.0,fake_id_847
2021-02-19,2FKiCpRPeM,9VAkz3bNl4,87iGWtumo1,Decline Push Up,5,0.0,fake_id_857
2021-06-29,PqMA4hi9U3,BN1DjSE1Zi,fOLVALWZSc,Romanian Deadlift,8,27.215574566138386,fake_id_864
2021-03-31,7IFpOyLRko,G1mxtZtEs5,o6OSCdF8SC,Back Squat,20,34.01946820767298,fake_id_846
2021-07-28,y89YNEnEbh,djuvlRHUvb,F6119S4Yue,Dumbbell Rear Delt Raise,8,4.535929094356398,fake_id_863
2021-08-26,LUWqlWKDH6,DdtF1OFcuQ,zApzxc5p1F,Tricep Push Up,6,0.0,fake_id_851
2021-04-28,jFgPXgiJNZ,58REE5sJU1,Ci6TAHjmh8,Russian Twist,30,0.0,fake_id_865
2021-04-19,HdsWB3s6hj,Yw1aA3soIp,7Mh3CXI20w,Dumbbell Sumo Squat,13,17.00973410383649,fake_id_864
2021-01-18,KLkgXCEZ5y,DhkjvJNsNR,fqSRxhl35U,Sit Up,13,6.8038936415345965,fake_id_834
2021-12-24,hPiYqE6OdB,wNarovWdLy,8x2bVaGobs,Cable Crunch,13,29.483539113316585,fake_id_859
2021-03-25,G2Ttq6q1Mn,Gx6Z2fevPD,jPOmeIg6zs,Incline Dumbbell Row,10,9.071858188712795,fake_id_842
2021-06-09,1RA47AG2r1,uHBREgyju0,EEt0S2gKXV,Step Up,7,18.14371637742559,fake_id_847
2021-05-04,i8NnEttriG,G1mxtZtEs5,foTAtypePR,Back Squat,5,60.0,fake_id_885
2021-03-04,xEsF4553eF,AF7Qq7XK2r,dpuIYawKhe,Air Squats,8,0.0,fake_id_834
2021-04-02,IsDiCE7DPi,dldAGWTRYw,CczQOw0dQ8,Forward Stability Ball Plank,0,0.0,fake_id_846
2021-04-08,h0AC0QShYA,243X43p1XP,cPlvTnBH1k,Seated Leg Curl,12,65.77097186816776,fake_id_836
2021-07-25,rKFXBbsf4G,AF7Qq7XK2r,zMDbQo8rKt,Air Squats,11,0.0,fake_id_885
2021-05-31,w9tNGhDfOa,58REE5sJU1,gNKTJe7Hqw,Russian Twist,15,15.87575183024739,fake_id_869
2021-05-20,pjR7ingRvX,r4bOO0fDTv,uozdpgbdUi,Plank,0,0.0,fake_id_846
2021-09-01,eGiUGHHXhF,UQBXLgsfXN,gE4h8KCY1u,Dumbbell Shrug,15,15.87575183024739,fake_id_891
2021-04-03,XW6Rsq9ifh,9VAkz3bNl4,eGHbalmgvT,Decline Push Up,9,0.0,fake_id_881
2021-12-31,muVDEyVrB1,G1mxtZtEs5,UJ90W1TyEV,Back Squat,10,43.091326396385774,fake_id_834
2021-11-28,x1Fj7FJvPk,3GvUTFN8up,LKcwFbOnXq,Calf Raise,12,2.267964547178199,fake_id_865
2021-08-10,GM8mVMAZV6,AF7Qq7XK2r,fkB1ka6G0p,Air Squats,8,0.0,fake_id_854
2021-04-12,HR5cbdvIvG,erjFOF21dc,9v20uI49pI,Reverse Barbell Curl,9,12.247008554762273,fake_id_881
